stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
wanliu_aq,2018/4/18 0:00,120,200,92,0.9,8,5
beibuxinqu_aq,2018/4/18 0:00,158,266,71,1.1,11,2
zhiwuyuan_aq,2018/4/18 0:00,,,,,,
fengtaihuayuan_aq,2018/4/18 0:00,96,203,48,0.7,43,5
yungang_aq,2018/4/18 0:00,137,201,57,0.6,31,8
gucheng_aq,2018/4/18 0:00,148,216,88,1.2,10,3
fangshan_aq,2018/4/18 0:00,72,222,58,0.6,37,4
daxing_aq,2018/4/18 0:00,65,214,49,0.7,40,5
yizhuang_aq,2018/4/18 0:00,66,174,48,0.8,47,4
tongzhou_aq,2018/4/18 0:00,78,214,62,0.7,36,7
shunyi_aq,2018/4/18 0:00,97,217,55,1.2,36,10
pingchang_aq,2018/4/18 0:00,114,185,,0.8,30,4
mentougou_aq,2018/4/18 0:00,148,196,46,1,49,3
pinggu_aq,2018/4/18 0:00,65,181,43,0.8,49,7
huairou_aq,2018/4/18 0:00,98,179,46,1,31,3
miyun_aq,2018/4/18 0:00,82,186,42,0.8,63,4
yanqin_aq,2018/4/18 0:00,144,242,62,1.1,41,6
dingling_aq,2018/4/18 0:00,107,176,42,0.7,39,5
badaling_aq,2018/4/18 0:00,143,236,63,0.8,27,2
miyunshuiku_aq,2018/4/18 0:00,92,137,16,0.7,57,2
donggaocun_aq,2018/4/18 0:00,106,164,37,0.5,83,10
yongledian_aq,2018/4/18 0:00,101,246,59,1.2,58,11
yufa_aq,2018/4/18 0:00,65,201,26,0.5,70,8
liulihe_aq,2018/4/18 0:00,107,287,58,0.6,15,5
qianmen_aq,2018/4/18 0:00,59,211,75,0.7,25,6
yongdingmennei_aq,2018/4/18 0:00,69,210,99,0.9,32,9
xizhimenbei_aq,2018/4/18 0:00,75,182,63,0.6,37,4
nansanhuan_aq,2018/4/18 0:00,83,248,94,0.9,,8
dongsihuan_aq,2018/4/18 0:00,61,211,67,0.6,31,8
dongsi_aq,2018/4/18 1:00,78,193,47,0.6,51,8
tiantan_aq,2018/4/18 1:00,74,179,47,0.6,53,2
guanyuan_aq,2018/4/18 1:00,74,198,50,0.7,55,6
wanshouxigong_aq,2018/4/18 1:00,75,218,53,0.7,40,6
aotizhongxin_aq,2018/4/18 1:00,95,190,55,0.4,48,4
nongzhanguan_aq,2018/4/18 1:00,74,206,49,0.7,45,8
wanliu_aq,2018/4/18 1:00,107,221,78,0.7,26,6
beibuxinqu_aq,2018/4/18 1:00,143,262,85,1.1,15,4
zhiwuyuan_aq,2018/4/18 1:00,,,,,,
fengtaihuayuan_aq,2018/4/18 1:00,,,38,0.7,61,7
yungang_aq,2018/4/18 1:00,148,203,46,0.6,56,12
gucheng_aq,2018/4/18 1:00,133,220,70,0.9,33,5
fangshan_aq,2018/4/18 1:00,74,227,41,0.6,65,6
daxing_aq,2018/4/18 1:00,,,,,,
yizhuang_aq,2018/4/18 1:00,106,183,48,0.8,55,7
tongzhou_aq,2018/4/18 1:00,79,216,44,0.7,62,9
shunyi_aq,2018/4/18 1:00,98,208,43,1.1,60,12
pingchang_aq,2018/4/18 1:00,103,183,,0.7,48,5
mentougou_aq,2018/4/18 1:00,131,200,62,0.9,46,7
pinggu_aq,2018/4/18 1:00,61,172,27,0.7,90,6
huairou_aq,2018/4/18 1:00,94,189,42,0.9,59,4
miyun_aq,2018/4/18 1:00,84,193,34,0.7,80,7
yanqin_aq,2018/4/18 1:00,139,224,41,0.9,64,9
dingling_aq,2018/4/18 1:00,107,197,46,0.7,48,6
badaling_aq,2018/4/18 1:00,152,279,60,0.8,43,3
miyunshuiku_aq,2018/4/18 1:00,87,149,19,0.7,65,3
donggaocun_aq,2018/4/18 1:00,120,175,39,0.5,88,12
yongledian_aq,2018/4/18 1:00,102,236,46,1,91,15
yufa_aq,2018/4/18 1:00,81,221,26,0.6,71,10
liulihe_aq,2018/4/18 1:00,90,253,38,0.5,44,16
qianmen_aq,2018/4/18 1:00,62,217,67,0.7,39,9
yongdingmennei_aq,2018/4/18 1:00,77,201,82,0.8,49,13
xizhimenbei_aq,2018/4/18 1:00,85,196,67,0.7,35,6
nansanhuan_aq,2018/4/18 1:00,86,235,91,0.9,18,8
dongsihuan_aq,2018/4/18 1:00,67,236,77,0.8,30,10
dongsi_aq,2018/4/18 2:00,84,210,45,0.6,62,10
tiantan_aq,2018/4/18 2:00,76,197,46,0.7,62,2
guanyuan_aq,2018/4/18 2:00,86,218,54,0.7,60,6
wanshouxigong_aq,2018/4/18 2:00,83,231,49,0.7,55,8
aotizhongxin_aq,2018/4/18 2:00,97,191,47,0.4,64,6
nongzhanguan_aq,2018/4/18 2:00,84,216,43,0.7,60,9
wanliu_aq,2018/4/18 2:00,109,225,74,0.8,39,6
beibuxinqu_aq,2018/4/18 2:00,130,264,82,1,33,6
zhiwuyuan_aq,2018/4/18 2:00,,,,,,
fengtaihuayuan_aq,2018/4/18 2:00,,221,38,0.7,70,9
yungang_aq,2018/4/18 2:00,163,220,36,0.6,76,13
gucheng_aq,2018/4/18 2:00,108,200,57,0.7,59,7
fangshan_aq,2018/4/18 2:00,80,232,32,0.5,86,11
daxing_aq,2018/4/18 2:00,,,,,,
yizhuang_aq,2018/4/18 2:00,90,213,32,0.7,79,11
tongzhou_aq,2018/4/18 2:00,80,219,26,0.6,92,12
shunyi_aq,2018/4/18 2:00,92,204,33,1,83,12
pingchang_aq,2018/4/18 2:00,93,181,,0.6,61,6
mentougou_aq,2018/4/18 2:00,138,229,81,1,44,9
pinggu_aq,2018/4/18 2:00,71,194,30,0.7,94,6
huairou_aq,2018/4/18 2:00,88,202,37,0.8,71,7
miyun_aq,2018/4/18 2:00,93,197,33,0.7,88,10
yanqin_aq,2018/4/18 2:00,132,214,28,0.8,90,10
dingling_aq,2018/4/18 2:00,109,201,47,0.7,58,6
badaling_aq,2018/4/18 2:00,139,252,39,0.7,84,6
miyunshuiku_aq,2018/4/18 2:00,84,178,23,0.6,81,6
donggaocun_aq,2018/4/18 2:00,143,189,45,0.6,87,14
yongledian_aq,2018/4/18 2:00,94,232,36,0.9,113,16
yufa_aq,2018/4/18 2:00,83,246,21,0.6,81,13
liulihe_aq,2018/4/18 2:00,95,246,30,0.5,69,22
qianmen_aq,2018/4/18 2:00,81,222,60,0.7,55,12
yongdingmennei_aq,2018/4/18 2:00,81,207,77,0.8,63,17
xizhimenbei_aq,2018/4/18 2:00,,204,63,0.7,46,11
nansanhuan_aq,2018/4/18 2:00,93,238,80,0.9,35,9
dongsihuan_aq,2018/4/18 2:00,72,227,62,0.8,52,11
dongsi_aq,2018/4/18 3:00,94,214,43,0.7,77,11
tiantan_aq,2018/4/18 3:00,86,208,40,0.7,80,4
guanyuan_aq,2018/4/18 3:00,87,223,48,0.7,85,8
wanshouxigong_aq,2018/4/18 3:00,92,235,41,0.7,78,9
aotizhongxin_aq,2018/4/18 3:00,,123,48,0.5,76,6
nongzhanguan_aq,2018/4/18 3:00,92,232,41,0.7,73,11
wanliu_aq,2018/4/18 3:00,101,212,56,0.7,71,7
beibuxinqu_aq,2018/4/18 3:00,134,263,73,1,57,9
zhiwuyuan_aq,2018/4/18 3:00,,,,,,
fengtaihuayuan_aq,2018/4/18 3:00,114,228,39,0.7,80,9
yungang_aq,2018/4/18 3:00,,183,,0.6,93,12
gucheng_aq,2018/4/18 3:00,123,200,53,0.7,82,9
fangshan_aq,2018/4/18 3:00,92,245,29,0.5,105,15
daxing_aq,2018/4/18 3:00,,,,,,
yizhuang_aq,2018/4/18 3:00,118,214,32,0.7,91,14
tongzhou_aq,2018/4/18 3:00,91,238,26,0.6,102,13
shunyi_aq,2018/4/18 3:00,97,204,24,1,105,12
pingchang_aq,2018/4/18 3:00,94,180,,0.6,82,6
mentougou_aq,2018/4/18 3:00,121,224,64,0.8,72,9
pinggu_aq,2018/4/18 3:00,77,188,31,0.7,98,6
huairou_aq,2018/4/18 3:00,92,209,29,0.8,94,8
miyun_aq,2018/4/18 3:00,92,193,27,0.7,110,11
yanqin_aq,2018/4/18 3:00,134,216,25,0.8,113,10
dingling_aq,2018/4/18 3:00,107,206,52,0.6,65,6
badaling_aq,2018/4/18 3:00,,162,32,0.8,101,6
miyunshuiku_aq,2018/4/18 3:00,93,181,22,0.6,94,6
donggaocun_aq,2018/4/18 3:00,,191,42,0.6,98,13
yongledian_aq,2018/4/18 3:00,107,241,32,0.9,131,18
yufa_aq,2018/4/18 3:00,101,243,21,0.6,91,15
liulihe_aq,2018/4/18 3:00,107,265,27,0.5,89,17
qianmen_aq,2018/4/18 3:00,84,235,55,0.7,70,14
yongdingmennei_aq,2018/4/18 3:00,87,220,61,0.8,85,21
xizhimenbei_aq,2018/4/18 3:00,,212,56,0.7,63,16
nansanhuan_aq,2018/4/18 3:00,100,232,71,0.8,54,11
dongsihuan_aq,2018/4/18 3:00,81,221,68,0.8,60,12
dongsi_aq,2018/4/18 4:00,102,223,32,0.6,107,14
tiantan_aq,2018/4/18 4:00,87,214,31,0.7,105,5
guanyuan_aq,2018/4/18 4:00,96,228,40,0.7,112,9
wanshouxigong_aq,2018/4/18 4:00,99,248,37,0.7,99,10
aotizhongxin_aq,2018/4/18 4:00,,6,42,0.5,100,8
nongzhanguan_aq,2018/4/18 4:00,102,235,36,0.7,90,12
wanliu_aq,2018/4/18 4:00,105,209,49,0.7,95,9
beibuxinqu_aq,2018/4/18 4:00,,49,78,2.6,73,10
zhiwuyuan_aq,2018/4/18 4:00,,,,,,
fengtaihuayuan_aq,2018/4/18 4:00,133,235,39,0.8,96,10
yungang_aq,2018/4/18 4:00,,6,,0.5,109,19
gucheng_aq,2018/4/18 4:00,122,200,41,0.7,110,11
fangshan_aq,2018/4/18 4:00,93,250,25,0.5,129,15
daxing_aq,2018/4/18 4:00,,,,,,
yizhuang_aq,2018/4/18 4:00,97,196,31,0.7,106,17
tongzhou_aq,2018/4/18 4:00,96,228,24,0.6,120,15
shunyi_aq,2018/4/18 4:00,99,212,21,1,125,13
pingchang_aq,2018/4/18 4:00,100,201,,0.7,81,6
mentougou_aq,2018/4/18 4:00,122,219,51,0.8,110,11
pinggu_aq,2018/4/18 4:00,82,189,24,0.8,119,7
huairou_aq,2018/4/18 4:00,90,207,27,0.8,113,8
miyun_aq,2018/4/18 4:00,102,201,35,0.7,113,12
yanqin_aq,2018/4/18 4:00,138,204,24,0.8,135,10
dingling_aq,2018/4/18 4:00,111,210,56,0.6,76,7
badaling_aq,2018/4/18 4:00,,6,36,0.7,113,6
miyunshuiku_aq,2018/4/18 4:00,104,193,19,0.6,118,8
donggaocun_aq,2018/4/18 4:00,,192,31,0.7,111,15
yongledian_aq,2018/4/18 4:00,109,250,29,1,154,18
yufa_aq,2018/4/18 4:00,115,240,20,0.7,111,17
liulihe_aq,2018/4/18 4:00,117,279,25,0.5,116,14
qianmen_aq,2018/4/18 4:00,87,295,48,0.7,93,15
yongdingmennei_aq,2018/4/18 4:00,93,225,47,0.7,114,23
xizhimenbei_aq,2018/4/18 4:00,,225,56,0.7,77,18
nansanhuan_aq,2018/4/18 4:00,105,235,72,0.9,64,12
dongsihuan_aq,2018/4/18 4:00,89,238,71,0.8,76,14
dongsi_aq,2018/4/18 5:00,107,229,28,0.6,129,14
tiantan_aq,2018/4/18 5:00,99,211,25,0.7,129,7
guanyuan_aq,2018/4/18 5:00,96,233,35,0.7,134,10
wanshouxigong_aq,2018/4/18 5:00,100,259,31,0.7,123,10
aotizhongxin_aq,2018/4/18 5:00,81,,32,0.4,127,10
nongzhanguan_aq,2018/4/18 5:00,111,243,31,0.7,112,12
wanliu_aq,2018/4/18 5:00,116,219,38,0.6,124,10
beibuxinqu_aq,2018/4/18 5:00,,,73,3.5,102,13
zhiwuyuan_aq,2018/4/18 5:00,,,,,,
fengtaihuayuan_aq,2018/4/18 5:00,125,244,31,0.7,121,11
yungang_aq,2018/4/18 5:00,81,183,22,0.6,151,12
gucheng_aq,2018/4/18 5:00,123,200,28,0.6,143,12
fangshan_aq,2018/4/18 5:00,101,252,21,0.6,156,17
daxing_aq,2018/4/18 5:00,,,22,0.9,128,18
yizhuang_aq,2018/4/18 5:00,107,208,28,0.8,131,19
tongzhou_aq,2018/4/18 5:00,104,237,20,0.7,143,16
shunyi_aq,2018/4/18 5:00,114,217,21,1,144,13
pingchang_aq,2018/4/18 5:00,108,208,,0.7,110,7
mentougou_aq,2018/4/18 5:00,128,215,36,0.7,145,12
pinggu_aq,2018/4/18 5:00,84,200,20,0.9,144,8
huairou_aq,2018/4/18 5:00,116,222,26,0.8,134,9
miyun_aq,2018/4/18 5:00,110,217,25,0.8,146,11
yanqin_aq,2018/4/18 5:00,130,203,24,0.8,150,9
dingling_aq,2018/4/18 5:00,128,215,62,0.7,85,8
badaling_aq,2018/4/18 5:00,95,222,34,0.7,132,6
miyunshuiku_aq,2018/4/18 5:00,107,197,19,0.7,133,9
donggaocun_aq,2018/4/18 5:00,,196,25,0.8,139,17
yongledian_aq,2018/4/18 5:00,115,248,27,1,177,18
yufa_aq,2018/4/18 5:00,125,261,18,0.8,138,18
liulihe_aq,2018/4/18 5:00,,266,19,0.5,137,14
qianmen_aq,2018/4/18 5:00,92,242,42,0.7,117,16
yongdingmennei_aq,2018/4/18 5:00,98,225,47,0.8,136,24
xizhimenbei_aq,2018/4/18 5:00,121,234,49,0.7,97,18
nansanhuan_aq,2018/4/18 5:00,113,252,69,0.8,87,12
dongsihuan_aq,2018/4/18 5:00,95,232,68,0.8,94,14
dongsi_aq,2018/4/18 7:00,124,242,27,0.7,171,16
tiantan_aq,2018/4/18 7:00,111,228,23,0.7,168,11
guanyuan_aq,2018/4/18 7:00,113,241,30,0.6,188,12
wanshouxigong_aq,2018/4/18 7:00,120,267,28,0.9,167,13
aotizhongxin_aq,2018/4/18 7:00,120,,30,0.3,168,11
nongzhanguan_aq,2018/4/18 7:00,,62,26,0.8,162,15
wanliu_aq,2018/4/18 7:00,120,228,27,0.6,179,13
beibuxinqu_aq,2018/4/18 7:00,116,255,37,3.4,169,15
zhiwuyuan_aq,2018/4/18 7:00,,,,,,
fengtaihuayuan_aq,2018/4/18 7:00,,6,19,0.8,183,11
yungang_aq,2018/4/18 7:00,129,225,20,0.6,200,14
gucheng_aq,2018/4/18 7:00,130,210,21,0.6,187,13
fangshan_aq,2018/4/18 7:00,111,264,20,0.6,194,19
daxing_aq,2018/4/18 7:00,117,264,19,1,174,20
yizhuang_aq,2018/4/18 7:00,123,223,22,0.9,181,21
tongzhou_aq,2018/4/18 7:00,126,253,19,0.8,184,18
shunyi_aq,2018/4/18 7:00,124,240,20,1.1,187,16
pingchang_aq,2018/4/18 7:00,124,217,35,0.7,159,16
mentougou_aq,2018/4/18 7:00,121,223,32,0.7,185,13
pinggu_aq,2018/4/18 7:00,103,204,20,0.9,188,8
huairou_aq,2018/4/18 7:00,112,225,29,0.9,167,9
miyun_aq,2018/4/18 7:00,121,210,32,0.8,180,12
yanqin_aq,2018/4/18 7:00,133,215,30,0.7,165,8
dingling_aq,2018/4/18 7:00,129,227,56,0.7,115,8
badaling_aq,2018/4/18 7:00,151,272,49,0.7,150,6
miyunshuiku_aq,2018/4/18 7:00,,,,,,
donggaocun_aq,2018/4/18 7:00,107,208,29,0.8,190,18
yongledian_aq,2018/4/18 7:00,118,253,25,1.2,,20
yufa_aq,2018/4/18 7:00,143,264,17,0.9,178,15
liulihe_aq,2018/4/18 7:00,90,271,17,0.5,170,15
qianmen_aq,2018/4/18 7:00,112,258,46,0.8,149,18
yongdingmennei_aq,2018/4/18 7:00,115,234,47,0.9,179,27
xizhimenbei_aq,2018/4/18 7:00,138,240,49,0.7,138,18
nansanhuan_aq,2018/4/18 7:00,127,267,63,0.9,130,16
dongsihuan_aq,2018/4/18 7:00,106,270,57,0.6,140,15
dongsi_aq,2018/4/18 8:00,134,243,25,0.8,193,18
tiantan_aq,2018/4/18 8:00,122,225,20,0.8,189,13
guanyuan_aq,2018/4/18 8:00,123,241,27,0.6,208,15
wanshouxigong_aq,2018/4/18 8:00,124,275,24,0.9,187,15
aotizhongxin_aq,2018/4/18 8:00,129,,30,0.4,184,14
nongzhanguan_aq,2018/4/18 8:00,89,,28,0.8,174,16
wanliu_aq,2018/4/18 8:00,118,223,25,0.6,193,14
beibuxinqu_aq,2018/4/18 8:00,,,,,,
zhiwuyuan_aq,2018/4/18 8:00,,,,,,
fengtaihuayuan_aq,2018/4/18 8:00,,235,22,0.8,191,14
yungang_aq,2018/4/18 8:00,134,231,20,0.7,202,16
gucheng_aq,2018/4/18 8:00,132,215,22,0.7,202,13
fangshan_aq,2018/4/18 8:00,122,276,21,0.7,203,19
daxing_aq,2018/4/18 8:00,,,,,,
yizhuang_aq,2018/4/18 8:00,133,222,23,1,199,20
tongzhou_aq,2018/4/18 8:00,124,243,19,0.8,206,18
shunyi_aq,2018/4/18 8:00,129,239,21,1.1,202,17
pingchang_aq,2018/4/18 8:00,127,219,29,0.7,176,16
mentougou_aq,2018/4/18 8:00,127,234,32,0.7,200,12
pinggu_aq,2018/4/18 8:00,109,206,21,0.9,207,9
huairou_aq,2018/4/18 8:00,117,233,32,0.9,181,10
miyun_aq,2018/4/18 8:00,129,217,34,0.9,195,12
yanqin_aq,2018/4/18 8:00,132,221,40,0.8,152,8
dingling_aq,2018/4/18 8:00,138,228,54,0.8,130,9
badaling_aq,2018/4/18 8:00,150,281,52,0.8,144,6
miyunshuiku_aq,2018/4/18 8:00,,,,,,
donggaocun_aq,2018/4/18 8:00,112,202,30,0.8,211,18
yongledian_aq,2018/4/18 8:00,140,249,24,1.2,,23
yufa_aq,2018/4/18 8:00,136,251,16,0.8,,14
liulihe_aq,2018/4/18 8:00,133,285,19,0.6,178,16
qianmen_aq,2018/4/18 8:00,113,250,41,0.9,174,19
yongdingmennei_aq,2018/4/18 8:00,131,238,55,1,193,27
xizhimenbei_aq,2018/4/18 8:00,144,247,51,0.8,151,19
nansanhuan_aq,2018/4/18 8:00,134,265,73,0.9,140,17
dongsihuan_aq,2018/4/18 8:00,112,281,60,0.7,154,16
dongsi_aq,2018/4/18 9:00,139,243,27,0.8,203,19
tiantan_aq,2018/4/18 9:00,124,224,21,0.9,197,13
guanyuan_aq,2018/4/18 9:00,126,243,29,0.7,213,15
wanshouxigong_aq,2018/4/18 9:00,129,281,26,0.9,194,14
aotizhongxin_aq,2018/4/18 9:00,135,,29,0.4,195,15
nongzhanguan_aq,2018/4/18 9:00,139,269,30,0.9,183,17
wanliu_aq,2018/4/18 9:00,127,234,30,0.7,185,
beibuxinqu_aq,2018/4/18 9:00,,,,,,
zhiwuyuan_aq,2018/4/18 9:00,,,,,,
fengtaihuayuan_aq,2018/4/18 9:00,150,248,27,0.9,192,14
yungang_aq,2018/4/18 9:00,138,236,23,0.7,204,16
gucheng_aq,2018/4/18 9:00,143,234,26,0.7,198,12
fangshan_aq,2018/4/18 9:00,133,281,25,0.8,213,18
daxing_aq,2018/4/18 9:00,,,,,,
yizhuang_aq,2018/4/18 9:00,135,207,23,1,210,18
tongzhou_aq,2018/4/18 9:00,130,251,22,0.9,215,18
shunyi_aq,2018/4/18 9:00,130,236,24,1.2,212,19
pingchang_aq,2018/4/18 9:00,118,218,24,0.7,193,17
mentougou_aq,2018/4/18 9:00,132,237,36,0.7,197,12
pinggu_aq,2018/4/18 9:00,99,216,24,1,220,9
huairou_aq,2018/4/18 9:00,124,235,35,0.9,187,11
miyun_aq,2018/4/18 9:00,135,227,30,0.9,212,12
yanqin_aq,2018/4/18 9:00,139,254,39,0.8,161,8
dingling_aq,2018/4/18 9:00,141,236,51,0.7,137,10
badaling_aq,2018/4/18 9:00,146,281,48,0.7,157,5
miyunshuiku_aq,2018/4/18 9:00,,216,19,0.8,,
donggaocun_aq,2018/4/18 9:00,115,208,30,0.9,226,19
yongledian_aq,2018/4/18 9:00,125,229,27,1.3,247,22
yufa_aq,2018/4/18 9:00,132,233,16,0.9,199,16
liulihe_aq,2018/4/18 9:00,148,283,23,0.7,186,17
qianmen_aq,2018/4/18 9:00,119,264,45,0.9,181,20
yongdingmennei_aq,2018/4/18 9:00,130,236,51,1,210,26
xizhimenbei_aq,2018/4/18 9:00,144,258,54,0.8,155,17
nansanhuan_aq,2018/4/18 9:00,135,254,71,0.9,150,18
dongsihuan_aq,2018/4/18 9:00,112,253,43,0.6,182,18
dongsi_aq,2018/4/18 10:00,139,245,28,0.9,206,18
tiantan_aq,2018/4/18 10:00,122,225,23,0.9,196,11
guanyuan_aq,2018/4/18 10:00,133,253,33,0.9,215,15
wanshouxigong_aq,2018/4/18 10:00,137,279,28,1,196,14
aotizhongxin_aq,2018/4/18 10:00,136,,32,0.6,192,14
nongzhanguan_aq,2018/4/18 10:00,134,272,33,1,185,17
wanliu_aq,2018/4/18 10:00,139,261,,,178,15
beibuxinqu_aq,2018/4/18 10:00,122,278,31,,194,15
zhiwuyuan_aq,2018/4/18 10:00,,,,,,
fengtaihuayuan_aq,2018/4/18 10:00,174,255,31,1,198,14
yungang_aq,2018/4/18 10:00,150,251,27,0.9,207,15
gucheng_aq,2018/4/18 10:00,148,246,32,0.8,193,11
fangshan_aq,2018/4/18 10:00,137,289,32,1,211,16
daxing_aq,2018/4/18 10:00,,,,,,
yizhuang_aq,2018/4/18 10:00,128,211,27,1,206,14
tongzhou_aq,2018/4/18 10:00,111,250,25,0.9,218,18
shunyi_aq,2018/4/18 10:00,128,230,29,1.2,214,19
pingchang_aq,2018/4/18 10:00,122,226,23,0.7,195,19
mentougou_aq,2018/4/18 10:00,140,254,43,0.8,182,12
pinggu_aq,2018/4/18 10:00,115,216,27,1,221,9
huairou_aq,2018/4/18 10:00,123,222,32,0.9,192,10
miyun_aq,2018/4/18 10:00,128,229,40,1,202,11
yanqin_aq,2018/4/18 10:00,143,256,36,0.8,168,9
dingling_aq,2018/4/18 10:00,132,237,51,0.7,138,11
badaling_aq,2018/4/18 10:00,139,275,38,0.7,177,5
miyunshuiku_aq,2018/4/18 10:00,,228,21,0.9,214,12
donggaocun_aq,2018/4/18 10:00,112,192,31,0.9,223,19
yongledian_aq,2018/4/18 10:00,110,233,29,1.1,236,17
yufa_aq,2018/4/18 10:00,131,243,18,1.1,200,16
liulihe_aq,2018/4/18 10:00,154,287,32,0.8,179,19
qianmen_aq,2018/4/18 10:00,134,236,45,1,186,18
yongdingmennei_aq,2018/4/18 10:00,131,236,50,1.1,215,25
xizhimenbei_aq,2018/4/18 10:00,153,257,76,1,138,16
nansanhuan_aq,2018/4/18 10:00,139,246,94,1,137,16
dongsihuan_aq,2018/4/18 10:00,118,240,42,0.7,188,17
dongsi_aq,2018/4/18 11:00,141,242,32,0.9,198,17
tiantan_aq,2018/4/18 11:00,119,219,28,0.9,182,7
guanyuan_aq,2018/4/18 11:00,130,246,37,0.9,208,14
wanshouxigong_aq,2018/4/18 11:00,139,273,31,1,183,12
aotizhongxin_aq,2018/4/18 11:00,143,,,,184,
nongzhanguan_aq,2018/4/18 11:00,130,264,38,1,172,15
wanliu_aq,2018/4/18 11:00,,250,42,1.1,,14
beibuxinqu_aq,2018/4/18 11:00,126,294,29,,186,14
zhiwuyuan_aq,2018/4/18 11:00,,,,,,
fengtaihuayuan_aq,2018/4/18 11:00,152,268,44,1.1,179,12
yungang_aq,2018/4/18 11:00,153,243,27,0.9,206,13
gucheng_aq,2018/4/18 11:00,157,248,37,0.9,186,9
fangshan_aq,2018/4/18 11:00,132,289,39,1,194,12
daxing_aq,2018/4/18 11:00,,,,,,
yizhuang_aq,2018/4/18 11:00,133,211,36,1.1,190,10
tongzhou_aq,2018/4/18 11:00,118,238,34,1,199,16
shunyi_aq,2018/4/18 11:00,129,226,42,1.3,196,19
pingchang_aq,2018/4/18 11:00,125,236,30,0.7,174,19
mentougou_aq,2018/4/18 11:00,152,260,48,0.9,174,12
pinggu_aq,2018/4/18 11:00,113,219,31,1.1,206,10
huairou_aq,2018/4/18 11:00,120,224,37,1,176,8
miyun_aq,2018/4/18 11:00,125,227,60,1.1,175,9
yanqin_aq,2018/4/18 11:00,134,251,31,0.8,174,9
dingling_aq,2018/4/18 11:00,135,237,49,0.7,123,10
badaling_aq,2018/4/18 11:00,137,266,42,0.7,180,4
miyunshuiku_aq,2018/4/18 11:00,,216,19,1,210,10
donggaocun_aq,2018/4/18 11:00,107,188,32,0.9,206,15
yongledian_aq,2018/4/18 11:00,116,245,34,1.2,218,17
yufa_aq,2018/4/18 11:00,136,261,22,1.1,172,11
liulihe_aq,2018/4/18 11:00,159,286,30,0.9,168,19
qianmen_aq,2018/4/18 11:00,115,262,51,1.1,176,17
yongdingmennei_aq,2018/4/18 11:00,129,233,64,1.1,194,21
xizhimenbei_aq,2018/4/18 11:00,162,266,96,1.2,126,14
nansanhuan_aq,2018/4/18 11:00,135,256,105,1.1,117,15
dongsihuan_aq,2018/4/18 11:00,124,231,47,0.7,175,14
dongsi_aq,2018/4/18 12:00,148,248,35,1,182,17
tiantan_aq,2018/4/18 12:00,122,211,30,1,160,3
guanyuan_aq,2018/4/18 12:00,137,248,40,1,189,13
wanshouxigong_aq,2018/4/18 12:00,126,272,34,1.1,152,9
aotizhongxin_aq,2018/4/18 12:00,146,,38,0.9,,10
nongzhanguan_aq,2018/4/18 12:00,134,261,38,1.1,163,15
wanliu_aq,2018/4/18 12:00,,249,40,1.1,160,12
beibuxinqu_aq,2018/4/18 12:00,,,,,,
zhiwuyuan_aq,2018/4/18 12:00,,,,,,
fengtaihuayuan_aq,2018/4/18 12:00,162,257,68,1.2,136,10
yungang_aq,2018/4/18 12:00,158,239,33,1,179,10
gucheng_aq,2018/4/18 12:00,163,246,41,1,173,8
fangshan_aq,2018/4/18 12:00,145,301,46,1.1,170,11
daxing_aq,2018/4/18 12:00,,,,,,
yizhuang_aq,2018/4/18 12:00,139,226,38,1.2,173,8
tongzhou_aq,2018/4/18 12:00,122,255,48,1,163,14
shunyi_aq,2018/4/18 12:00,135,232,58,1.3,156,17
pingchang_aq,2018/4/18 12:00,131,244,34,0.8,149,17
mentougou_aq,2018/4/18 12:00,162,269,57,1,154,11
pinggu_aq,2018/4/18 12:00,121,234,44,1.3,167,11
huairou_aq,2018/4/18 12:00,123,239,45,1.2,136,6
miyun_aq,2018/4/18 12:00,135,249,87,1.2,111,6
yanqin_aq,2018/4/18 12:00,136,246,32,0.8,163,10
dingling_aq,2018/4/18 12:00,119,208,45,0.8,99,6
badaling_aq,2018/4/18 12:00,140,261,47,0.7,167,3
miyunshuiku_aq,2018/4/18 12:00,,201,17,1,195,7
donggaocun_aq,2018/4/18 12:00,110,182,31,0.8,178,12
yongledian_aq,2018/4/18 12:00,132,245,42,1.3,185,14
yufa_aq,2018/4/18 12:00,142,248,31,1.1,150,7
liulihe_aq,2018/4/18 12:00,158,296,32,0.9,150,13
qianmen_aq,2018/4/18 12:00,125,265,63,1.3,146,15
yongdingmennei_aq,2018/4/18 12:00,132,237,78,1.3,173,17
xizhimenbei_aq,2018/4/18 12:00,167,263,104,1.2,108,11
nansanhuan_aq,2018/4/18 12:00,142,272,105,1.2,97,13
dongsihuan_aq,2018/4/18 12:00,132,244,39,0.7,174,14
dongsi_aq,2018/4/18 13:00,156,246,43,1.2,161,17
tiantan_aq,2018/4/18 13:00,127,199,35,1.1,2,2
guanyuan_aq,2018/4/18 13:00,142,244,54,1.2,133,10
wanshouxigong_aq,2018/4/18 13:00,143,267,40,1.2,108,6
aotizhongxin_aq,2018/4/18 13:00,152,,53,1.4,145,9
nongzhanguan_aq,2018/4/18 13:00,137,280,64,1.2,108,12
wanliu_aq,2018/4/18 13:00,76,266,55,1.2,113,9
beibuxinqu_aq,2018/4/18 13:00,,6,44,,82,8
zhiwuyuan_aq,2018/4/18 13:00,,,,,,
